"treatment_status","control","micro_credit","in_kind_grant","cash_grant","hasbiz","is_male","worked","has_biz","family_inc_low","trained","new_biz_assets","monthly_expanses","monthly_revenue","monthly_profits","labour_inc","total_inc","age","migrate","educ_college","educ_somecollege","educ_hs","marital_s","marital_m"
4,0,0,0,1,1,1,1,1,0,0,41760.8883665317,758.556710323319,1746.54192943126,987.985219107941,208.024621420172,1196.00984052811,27.1104606973831,0,2,0,0,0,1
4,0,0,0,1,1,0,1,1,1,1,50353.4994164532,756.082848180085,905.176549218595,149.09370103851,202.73394091729,351.8276419558,35.0489581718371,0,0,0,1,1,0
2,0,1,0,0,0,0,0,1,1,0,50283.3531139427,552.274590125307,256.365245673805,-295.909344451502,225.735941617499,-70.1734028340029,20.9889197473358,0,1,1,0,0,1
4,0,0,0,1,0,0,1,1,0,0,46945.2636657836,531.295973574743,378.91220767051,-152.383765904233,240.839683621576,88.4559177173431,43.6637742358732,0,1,1,0,1,0
3,0,0,1,0,1,1,0,1,1,0,67069.3629264462,519.280267879367,1236.41854245216,717.13827457279,166.750772816907,883.889047389697,34.1463035528399,1,1,1,0,0,1
3,0,0,1,0,1,1,1,0,0,0,56892.3050665168,96.2109640240669,609.474814962596,513.263850938529,231.168341317208,744.432192255737,41.1997881806932,0,1,1,0,1,0
1,1,0,0,0,0,1,1,0,0,0,40126.7639912023,223.150001838803,1116.71728873625,893.567286897451,248.877052636613,1142.44433953406,41.2120021334542,0,1,1,0,0,1
4,0,0,0,1,1,0,1,1,1,0,43912.7219336959,330.027739517391,1463.63418409601,1133.60644457862,328.260016896235,1461.86646147485,48.3844886029196,1,2,0,0,1,0
3,0,0,1,0,1,1,1,1,0,0,48702.1354978806,485.953218303621,1821.43159257248,1335.47837426886,258.711257857544,1594.1896321264,24.6053065654354,1,2,0,0,1,0
4,0,0,0,1,1,1,1,1,0,0,46841.0909877875,431.492166826501,480.917331296951,49.4251644704491,228.312453456677,277.737617927126,29.3506333692099,0,1,1,0,1,0
2,0,1,0,0,1,1,1,0,0,0,59621.0366802546,379.53866366297,416.866151615977,37.3274879530072,234.665064959879,271.992552912886,37.5410983631534,0,0,0,1,0,1
2,0,1,0,0,1,0,0,1,0,0,37064.9332451572,693.266557762399,800.101234577596,106.834676815197,243.590164926342,350.424841741539,24.4072508876381,0,1,1,0,0,1
3,0,0,1,0,1,1,1,0,0,0,37273.7732324686,899.226069683209,620.804705191404,-278.421364491805,131.082139736765,-147.339224755041,40.7873635281436,0,0,0,1,0,1
2,0,1,0,0,0,1,0,0,0,0,64921.68310213,740.768280578777,1028.1334281899,287.365147611126,258.625943880107,545.991091491234,41.8192890718254,0,0,0,1,1,0
1,1,0,0,0,0,1,0,0,1,1,68898.2833055005,367.113881278783,1606.85740364715,1239.74352236837,163.019807540132,1402.7633299085,32.2614902647643,0,2,0,0,1,0
1,1,0,0,0,1,0,1,0,0,0,53989.8884413264,924.192304024473,1951.89034799114,1027.69804396667,218.968619088449,1246.66666305511,35.3789023895336,0,0,0,1,1,0
4,0,0,0,1,1,0,1,1,1,0,44617.5296798407,621.608877554536,336.381415836513,-285.227461718023,151.681057855698,-133.546403862325,27.4681914634659,0,0,0,1,1,0
1,1,0,0,0,1,0,1,1,0,0,41720.0097456292,466.531034791842,693.000858649611,226.469823857769,285.338422636603,511.808246494372,36.1373325532941,0,0,0,1,1,0
1,1,0,0,0,1,1,0,0,0,0,43834.9096305298,368.766763014719,864.297308493406,495.530545478687,170.425518933917,665.956064412604,26.3634402308534,0,0,0,1,1,0
4,0,0,0,1,1,1,1,0,0,1,54541.8349980407,209.893429186195,408.648334443569,198.754905257374,148.021430357335,346.776335614709,27.3999790761964,0,1,1,0,1,0
4,0,0,0,1,0,1,0,0,0,0,65070.1316879359,569.513121619821,1160.20682360977,590.693701989949,157.25617456308,747.949876553029,14.6674431422127,0,2,0,0,0,1
3,0,0,1,0,0,1,1,0,1,0,52567.2305703375,691.413331311196,62.6588235609233,-628.754507750273,182.907468753974,-445.847038996299,44.5226255571976,0,1,1,0,1,0
4,0,0,0,1,0,0,0,0,0,1,50021.3500109661,114.127465523779,334.118835162371,219.991369638592,168.250053576734,388.241423215326,21.7661937318463,0,0,0,1,0,1
2,0,1,0,0,0,1,1,1,1,0,31153.4520904876,275.390426628292,849.586418829858,574.195992201567,113.533228047196,687.729220248762,45.1814461518752,1,1,1,0,1,0
3,0,0,1,0,1,1,1,1,0,0,42843.8540451296,255.419109016657,236.693512648344,-18.7255963683128,156.921617470181,138.196021101868,27.6646685035517,0,2,0,0,1,0
4,0,0,0,1,1,0,0,0,0,0,39164.1827567182,982.36430902034,1728.48906274885,746.124753728509,111.568924069652,857.693677798161,28.4573442309903,0,1,1,0,1,0
4,0,0,0,1,0,1,1,1,1,0,61851.4565051184,764.336803229526,1820.0695249252,1055.73272169568,225.161726115812,1280.89444781149,34.4294356095008,0,1,1,0,0,1
2,0,1,0,0,0,1,1,0,0,0,44677.0821404807,14.275518944487,187.740155030042,173.464636085555,197.606427153428,371.071063238983,28.3628505638544,0,2,0,0,0,1
3,0,0,1,0,0,0,0,1,1,0,46681.5935242942,383.2457724493,872.108772862703,488.863000413403,181.977308440732,670.840308854135,37.1869014608778,0,0,0,1,0,1
3,0,0,1,0,0,0,0,0,0,0,50642.012382171,333.901873091236,805.403665173799,471.501792082563,183.751374315899,655.253166398462,22.363473175654,0,1,1,0,1,0
2,0,1,0,0,1,0,0,1,1,0,59221.1791952774,103.74817578122,928.598424419761,824.85024863854,148.520114367437,973.370363005977,34.7707787618405,1,0,0,1,1,0
4,0,0,0,1,1,1,1,1,1,0,73338.945620944,160.253664944321,590.638905763626,430.385240819305,56.5343484073141,486.919589226619,44.8954627615436,0,1,1,0,0,1
4,0,0,0,1,1,1,1,0,0,1,42942.1059420401,698.419651947916,1926.20280245319,1227.78315050527,194.374801831304,1422.15795233658,31.8701254537046,0,1,1,0,1,0
2,0,1,0,0,0,1,1,0,0,0,60634.9263502412,705.516006797552,1066.36510184035,360.849095042795,174.71425080055,535.563345843345,41.1051066582018,0,2,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,49944.3675872344,913.583409739658,547.049464192241,-366.533945547417,226.521509268768,-140.012436278649,18.7126254887684,0,1,1,0,1,0
4,0,0,0,1,0,1,0,0,1,1,47149.6817090267,48.7834736704826,888.727224897593,839.943751227111,203.028479497746,1042.97223072486,42.2542264730855,0,2,0,0,0,1
1,1,0,0,0,1,0,1,1,1,0,47447.0542668924,581.717251334339,1799.35281537473,1217.63556404039,61.1386872701548,1278.77425131055,39.5292418399649,0,0,0,1,1,0
1,1,0,0,0,0,0,1,0,0,1,46242.0073149989,475.291416049004,695.960515644401,220.669099595398,223.818763279419,444.487862874817,29.7312464053266,1,0,0,1,0,1
1,1,0,0,0,0,1,1,0,1,0,52803.6873063252,441.82498101145,131.378449499607,-310.446531511843,170.918710042418,-139.527821469425,26.8833238769734,1,2,0,0,0,1
1,1,0,0,0,1,1,1,1,0,0,59676.3733498188,420.497044688091,717.55105163902,297.05400695093,192.036645261187,489.090652212117,57.5225922580304,0,1,1,0,0,1
4,0,0,0,1,0,0,0,1,1,1,65147.6506783562,3.86882340535522,1129.23484481871,1125.36602141336,155.654515426413,1281.02053683977,33.1067560209238,0,0,0,1,1,0
4,0,0,0,1,0,1,1,1,0,0,47659.2231577261,118.495861534029,1745.32239697874,1626.82653544471,146.56143035201,1773.38796579672,34.4672039390378,0,0,0,1,1,0
3,0,0,1,0,0,0,0,0,0,0,53937.8936633731,385.327951516956,363.13651362434,-22.1914378926158,185.154940135787,162.963502243172,33.7756810538087,0,0,0,1,0,1
2,0,1,0,0,1,0,1,0,1,0,32946.3261816683,269.480099901557,1169.21931970865,899.739219807088,205.099941738933,1104.83916154602,33.6397510324761,0,1,1,0,1,0
3,0,0,1,0,1,0,0,1,0,1,49179.2977179384,173.169307410717,178.917467128485,5.74815971776843,214.231185665507,219.979345383275,54.7395173024459,1,1,1,0,0,1
3,0,0,1,0,0,0,0,0,0,0,53823.5485644824,851.629115175456,562.772217672318,-288.856897503138,198.746908179654,-90.1099893234833,37.6206024059454,0,0,0,1,1,0
3,0,0,1,0,1,0,1,1,0,0,51347.096102854,518.509330926463,1201.44826592878,682.938935002312,145.309682328628,828.24861733094,32.226819508792,0,0,0,1,0,1
2,0,1,0,0,0,1,1,0,1,0,48814.6657025911,348.406270844862,295.816709753126,-52.589561091736,174.397023525925,121.807462434189,46.7858495313281,0,2,0,0,1,0
3,0,0,1,0,1,1,1,0,0,0,66215.8499831764,340.072048129514,1744.98827010393,1404.91622197442,157.723011692554,1562.63923366697,34.3719767615462,0,1,1,0,1,0
3,0,0,1,0,0,0,1,0,0,0,58766.7017145367,444.735895609483,1986.88326356933,1542.14736795984,223.647567340162,1765.7949353,49.9834681645429,0,0,0,1,0,1
1,1,0,0,0,1,1,1,1,1,0,64433.0847134958,585.41647088714,1227.72325435653,642.306783469394,253.131226092254,895.438009561648,13.0557383239301,0,0,0,1,1,0
3,0,0,1,0,0,1,1,1,0,1,31474.3503832807,520.104499533772,301.034269854426,-219.070229679346,201.255412529004,-17.8148171503421,20.913079904315,1,2,0,0,1,0
2,0,1,0,0,0,1,1,0,0,0,49062.2403290684,422.142265597358,425.854580942541,3.71231534518301,237.951668203353,241.663983548536,36.6583271550229,0,0,0,1,1,0
2,0,1,0,0,0,1,0,0,1,0,53990.5049621026,106.248429976404,516.502120066434,410.25369009003,211.629827600881,621.883517690911,39.9275052178287,0,0,0,1,0,1
1,1,0,0,0,0,0,0,1,1,0,40525.7234469506,114.254572661594,292.351463809609,178.096891148016,223.355395778949,401.452286926965,42.1278798387135,0,0,0,1,1,0
3,0,0,1,0,1,0,0,0,1,0,40578.0476254213,682.747500250116,1465.26779374108,782.520293490961,193.823983605745,976.344277096706,36.3672628013387,0,0,0,1,1,0
1,1,0,0,0,0,0,1,0,0,1,28906.4696224799,345.206192228943,119.352859910578,-225.853332318366,251.071741761107,25.2184094427417,32.6547275852404,1,1,1,0,1,0
2,0,1,0,0,0,1,0,0,1,0,46167.7146541427,372.326425975189,849.63650116697,477.310075191781,189.320537496821,666.630612688602,17.8673748871594,0,0,0,1,0,1
2,0,1,0,0,0,0,0,1,0,0,75388.3063099128,120.937066618353,1348.5262170434,1227.58915042505,254.044690896688,1481.63384132173,47.4764262925986,0,1,1,0,0,1
2,0,1,0,0,0,0,1,1,1,0,43150.5357756786,978.523686993867,1026.02659445256,47.5029074586928,223.568044576554,271.070952035247,26.6584825230109,0,1,1,0,0,1
4,0,0,0,1,1,0,0,0,0,0,40529.8322761867,777.995399897918,753.95804643631,-24.0373534616083,145.903265707252,121.865912245644,39.796514448328,0,1,1,0,0,1
1,1,0,0,0,0,0,0,1,1,0,30619.6357681123,377.83426977694,1360.30580522493,982.471535447985,231.9602877075,1214.43182315548,21.399733448871,1,1,1,0,0,1
1,1,0,0,0,1,1,1,0,0,0,55587.5073411658,39.1699490137398,1278.87770999223,1239.70776097849,193.762151910767,1433.46991288926,36.896061075457,0,0,0,1,0,1
4,0,0,0,1,0,0,1,1,1,0,31063.4563468894,935.61475793831,1378.79219977185,443.177441833541,162.862366990344,606.039808823885,32.6990845547133,0,0,0,1,0,1
3,0,0,1,0,0,1,1,0,1,1,52224.2826593579,357.711811549962,1905.9240645729,1548.21225302294,231.990804627082,1780.20305765002,38.4076520079123,0,0,0,1,0,1
2,0,1,0,0,0,0,1,1,1,0,62325.2967715184,775.305718416348,1531.20659803972,755.900879623368,258.554259630807,1014.45513925418,38.1452215604162,0,0,0,1,0,1
1,1,0,0,0,1,0,0,1,1,0,62805.1450586179,592.953263083473,1569.64517524466,976.691912161186,255.553568576174,1232.24548073736,39.6547879811964,0,0,0,1,1,0
4,0,0,0,1,0,1,0,0,0,0,41257.1891390241,489.941961597651,565.757101401687,75.8151398040354,244.725931939687,320.541071743722,36.2090812535121,1,1,1,0,1,0
2,0,1,0,0,0,1,0,0,0,0,60124.4239617475,217.611614614725,17.308063339442,-200.303551275283,202.804398311554,2.50084703627067,34.7140756290017,0,0,0,1,1,0
4,0,0,0,1,0,1,1,1,0,1,41462.2170533012,190.06508984603,792.438626755029,602.373536908999,200.884275353014,803.257812262013,40.7724687131826,0,0,0,1,0,1
1,1,0,0,0,0,0,1,1,0,0,47427.2517329109,307.75746749714,390.057869255543,82.3004017584026,206.301801181751,288.602202940154,35.359578076297,0,2,0,0,1,0
4,0,0,0,1,1,1,1,1,1,1,36960.6568208564,933.265067636967,180.078309495002,-753.186758141965,157.568928296685,-595.617829845279,39.0307720967549,1,1,1,0,0,1
4,0,0,0,1,1,1,0,0,0,0,28122.5960256203,858.772285981104,1258.7809949182,400.008708937094,267.431506874403,667.440215811497,42.1771866867265,0,1,1,0,0,1
1,1,0,0,0,1,0,1,0,0,1,57265.247299749,187.42218404077,1630.01686707139,1442.59468303062,235.317349279484,1677.9120323101,29.6299481907059,0,0,0,1,1,0
1,1,0,0,0,1,0,1,0,0,1,61597.8791938252,215.519896708429,1020.50629165024,804.986394941807,194.871767992783,999.85816293459,31.4181243227714,1,0,0,1,0,1
4,0,0,0,1,0,1,1,0,1,0,54046.212809536,894.945333013311,601.509337779135,-293.435995234177,228.658290943084,-64.7777042910921,51.178739896368,0,0,0,1,1,0
2,0,1,0,0,0,1,1,0,0,0,45986.4885791412,202.943353448063,844.646444544196,641.703091096133,209.650786671151,851.353877767284,38.2127842467603,1,1,1,0,0,1
1,1,0,0,0,0,1,0,1,0,0,61117.3949031637,507.370729465038,1321.75303576514,814.382306300104,322.637934318966,1137.02024061907,22.094521102903,0,2,0,0,1,0
3,0,0,1,0,0,1,1,1,1,1,68654.0357653976,730.380926281214,151.056622155011,-579.324304126203,167.33700600481,-411.987298121393,30.3825707597391,0,0,0,1,1,0
3,0,0,1,0,0,0,1,1,1,1,65423.2083599383,77.4680990725756,1636.82441227138,1559.3563131988,212.624075041549,1771.98038824035,25.5044532909258,1,2,0,0,1,0
3,0,0,1,0,1,0,1,0,1,1,51956.1007688313,38.9218882191926,1789.16712803766,1750.24523981847,112.717106662076,1862.96234648054,23.0534894806854,0,2,0,0,1,0
2,0,1,0,0,0,0,0,0,1,0,57598.7551848566,450.75459824875,692.396607715636,241.642009466887,164.033300585135,405.675310052021,28.5673841200457,0,0,0,1,1,0
3,0,0,1,0,1,1,0,0,1,0,52262.6414699356,848.267093766481,694.930420257151,-153.33667350933,190.894459212901,37.5577857035717,38.5954974130127,0,0,0,1,1,0
1,1,0,0,0,0,0,1,1,1,0,49504.0809577233,995.830179424956,748.155320994556,-247.6748584304,194.058061667766,-53.6167967626344,32.0900213152034,0,0,0,1,1,0
3,0,0,1,0,1,0,0,1,1,0,67058.9818115099,124.173178803176,929.388015065342,805.214836262167,211.626987506399,1016.84182376857,52.5552150074575,0,0,0,1,0,1
4,0,0,0,1,0,0,0,1,0,0,57237.7044936412,992.075233254582,135.707557201385,-856.367676053196,144.934669963704,-711.433006089493,13.7596922094469,1,2,0,0,1,0
2,0,1,0,0,0,0,1,1,1,0,51787.6274163807,309.022964676842,1781.17330698296,1472.15034230612,158.48732152571,1630.63766383183,58.9683194694579,0,1,1,0,0,1
2,0,1,0,0,1,1,0,1,0,0,44406.5368717515,839.806638890877,855.034452397376,15.2278135064989,194.976644960581,210.20445846708,21.3108064752287,0,2,0,0,0,1
4,0,0,0,1,1,1,0,1,1,1,38883.0481935712,240.096361609176,121.784367132932,-118.311994476244,170.603540965377,52.2915464891331,21.4078258722804,0,1,1,0,0,1
3,0,0,1,0,1,1,1,1,0,0,43816.1345005905,422.110993880779,569.183456711471,147.072462830693,180.412532959847,327.484995790539,35.5867991413425,0,2,0,0,1,0
2,0,1,0,0,1,1,1,0,0,1,55206.6323025643,202.522470615804,526.436629705131,323.914159089327,148.070277329214,471.984436418541,29.391736907609,0,0,0,1,0,1
2,0,1,0,0,0,1,0,0,0,0,33988.9020709529,342.344953678548,889.424614608288,547.07966092974,244.449570557988,791.529231487728,44.9596162405426,0,1,1,0,1,0
1,1,0,0,0,0,0,1,0,1,1,46619.3305876826,589.100883342326,873.498325701803,284.397442359477,233.213665081581,517.611107441058,27.1967087212778,0,1,1,0,1,0
4,0,0,0,1,1,0,1,0,0,1,42571.203714602,188.549756538123,1705.35697601736,1516.80721947923,108.863266855877,1625.67048633511,47.7508379376304,0,2,0,0,0,1
2,0,1,0,0,1,1,1,0,1,0,27676.0631946501,217.178931226954,230.563427321613,13.384496094659,169.037011668776,182.421507763435,36.0483161446064,1,1,1,0,1,0
4,0,0,0,1,1,0,0,0,1,0,44883.9287045298,352.503888309002,389.434552751482,36.9306644424796,111.156295101492,148.086959543972,37.2189402524162,0,1,1,0,0,1
4,0,0,0,1,1,0,1,0,1,0,49464.2472386311,436.919399304315,171.334150247276,-265.58524905704,214.244001366158,-51.3412476908819,44.6544176934113,0,0,0,1,1,0
1,1,0,0,0,0,0,1,0,0,0,36880.7465879897,764.807861996815,1013.29864747822,248.490785481408,180.032100969721,428.522886451129,43.8683799296106,0,0,0,1,1,0
4,0,0,0,1,1,1,1,1,0,0,56772.323504907,18.7111815903336,573.571384418756,554.860202828422,182.797282893169,737.657485721591,30.6447858274821,0,1,1,0,1,0
4,0,0,0,1,1,1,0,0,1,0,42297.0668511571,581.970537081361,170.416497159749,-411.554039921612,180.622641241998,-230.931398679613,27.6667392077463,0,1,1,0,1,0
4,0,0,0,1,0,0,0,0,0,0,43923.7452451925,608.376943739131,556.133670732379,-52.2432730067521,198.373457295063,146.130184288311,35.713764976985,0,0,0,1,1,0
1,1,0,0,0,0,1,1,0,1,0,63723.2496364298,36.3506798166782,1388.24711926281,1351.89643944614,186.355542970624,1538.25198241676,30.0764531153747,0,0,0,1,1,0
3,0,0,1,0,1,1,1,0,1,0,52858.0120216027,218.111048918217,955.669216811657,737.55816789344,176.537532727829,914.095700621269,52.0325496518512,0,1,1,0,1,0
3,0,0,1,0,0,0,0,0,1,1,48793.2335716229,970.523197436705,931.966583244503,-38.5566141922027,188.900545790489,150.343931598286,41.8251054390505,0,0,0,1,1,0
4,0,0,0,1,1,1,1,0,0,0,45769.480494427,369.725615717471,729.93897087872,360.21335516125,61.4667234600216,421.680078621271,27.0407183676421,1,2,0,0,0,1
3,0,0,1,0,0,0,0,0,1,0,47655.5541347463,329.305135877803,1643.2648873888,1313.95975151099,167.249084787376,1481.20883629837,29.8640586446259,1,1,1,0,1,0
1,1,0,0,0,1,0,1,0,0,1,51239.6627523658,936.230381252244,1144.65849939734,208.428118145093,152.471613091866,360.899731236959,21.8070946477272,0,0,0,1,1,0
3,0,0,1,0,1,1,1,0,1,1,44580.8845778146,888.598726131022,1027.24682586268,138.648099731654,201.562874885307,340.21097461696,36.2338450358373,0,0,0,1,0,1
2,0,1,0,0,0,1,0,0,0,1,50683.0887430867,721.551775699481,1853.56345586479,1132.01168016531,220.555153869091,1352.5668340344,18.9384022124375,0,0,0,1,0,1
1,1,0,0,0,1,0,1,0,1,1,49058.7169691817,602.825725916773,72.4371457472444,-530.388580169529,186.535114997679,-343.85346517185,44.1438619759679,0,1,1,0,0,1
2,0,1,0,0,0,0,1,1,0,1,47664.2536518817,921.551378676668,1922.29528771713,1000.74390904047,113.451990050748,1114.19589909121,30.2357989277581,0,1,1,0,0,1
3,0,0,1,0,0,0,1,0,0,0,68595.1935517205,275.596668478101,1286.60257160664,1011.00590312853,194.618953853375,1205.62485698191,18.1976734042665,0,1,1,0,0,1
4,0,0,0,1,0,1,1,1,0,0,65136.3520041521,102.177654858679,378.147487062961,275.969832204282,202.94434255826,478.914174762543,28.3965516008744,1,1,1,0,1,0
4,0,0,0,1,0,0,0,0,0,0,48927.3638991585,377.577179344371,719.186310190707,341.609130846336,185.780544221994,527.38967506833,22.57288144317,1,0,0,1,1,0
3,0,0,1,0,0,0,1,0,0,0,53750.9280055436,263.232665136456,459.245554637164,196.012889500707,257.935323129489,453.948212630196,34.9515012170327,1,0,0,1,0,1
2,0,1,0,0,0,0,1,0,0,0,43742.5500733068,961.296608904377,142.61244609952,-818.684162804857,184.130176183235,-634.553986621622,18.9616225514397,0,2,0,0,1,0
1,1,0,0,0,0,1,1,1,0,1,58054.6715077559,800.110157113522,957.334683276713,157.224526163191,208.309517966349,365.53404412954,37.6363078908149,0,1,1,0,1,0
4,0,0,0,1,1,0,1,0,1,0,48269.393356994,548.590498743579,950.932662934065,402.342164190486,204.552765801547,606.894929992033,35.0702385622877,0,0,0,1,0,1
4,0,0,0,1,0,1,1,0,1,0,65202.9219229788,192.483403952792,1879.79820370674,1687.31479975395,140.168896389001,1827.48369614295,37.9867000124116,0,0,0,1,0,1
1,1,0,0,0,1,1,0,0,0,0,45991.6239964666,866.046162089333,1503.68307018653,637.636908097193,174.862203608005,812.499111705198,36.3233732171858,0,2,0,0,1,0
4,0,0,0,1,0,1,1,1,0,0,39731.1034893641,224.658918334171,1466.5561565198,1241.89723818563,157.96433750348,1399.86157568911,38.6404432162264,1,0,0,1,1,0
3,0,0,1,0,0,0,0,1,1,0,49331.3706134163,785.615705884993,1943.74450901523,1158.12880313024,127.774645236455,1285.90344836669,24.6498640499324,0,0,0,1,1,0
2,0,1,0,0,1,0,0,0,1,0,48120.701163159,965.120401931927,987.000280991197,21.87987905927,205.205599693091,227.085478752361,27.3681123505114,0,0,0,1,1,0
1,1,0,0,0,0,0,0,0,0,1,51709.811609417,141.146205365658,1617.60342121124,1476.45721584558,246.78852756424,1723.24574340983,39.6545213490504,1,0,0,1,0,1
4,0,0,0,1,1,0,0,1,1,1,40853.106509774,374.862335622311,402.345735114068,27.4833994917572,180.499754335705,207.983153827462,33.6734666330531,0,2,0,0,1,0
2,0,1,0,0,1,0,0,1,1,1,49718.5656871067,285.191365284845,1656.76794620231,1371.57658091746,192.578294573587,1564.15487549105,39.7336039779166,1,0,0,1,1,0
3,0,0,1,0,0,0,1,0,0,0,55082.984740062,310.390733415261,1900.99546918646,1590.60473577119,237.73347464092,1828.33821041211,48.159658249677,0,0,0,1,1,0
2,0,1,0,0,0,1,0,1,1,1,50625.9819129433,410.881300922483,1542.84346662462,1131.96216570213,233.722815056775,1365.68498075891,62.457989619834,0,2,0,0,0,1
3,0,0,1,0,0,0,0,1,0,0,41079.7672843301,723.301466554403,363.078715279698,-360.222751274705,171.724831328055,-188.49791994665,19.5035109537967,1,0,0,1,0,1
2,0,1,0,0,1,1,1,0,0,0,55244.8041314032,135.789361549541,1440.84039889276,1305.05103734322,144.679436939567,1449.73047428279,24.9139967014803,0,0,0,1,0,1
2,0,1,0,0,0,1,0,0,0,1,45011.3045970523,568.847080692649,656.53671650216,87.689635809511,281.862253656282,369.551889465793,31.5035519822082,0,2,0,0,1,0
2,0,1,0,0,0,1,0,1,1,1,46783.8431058708,213.773226365447,1395.4652864486,1181.69206008315,152.394694944838,1334.08675502799,35.4943786898138,0,0,0,1,1,0
4,0,0,0,1,1,0,1,0,1,0,33905.4225256263,701.932502212003,219.812412746251,-482.120089465752,235.453137993244,-246.666951472508,44.1940755730363,0,1,1,0,0,1
3,0,0,1,0,0,1,1,1,1,0,67971.896344396,959.194510709494,184.586368966848,-774.608141742647,238.682731962764,-535.925409779883,35.8531852507715,1,0,0,1,0,1
2,0,1,0,0,0,1,1,1,1,0,46676.9978751034,543.725210009143,1051.46097159013,507.735761580989,257.568917609526,765.304679190515,29.2067197284044,0,0,0,1,1,0
